Answer,Answer.f1.angry.raw,Answer.f1.anxious.raw,Answer.f1.bored.raw,Answer.f1.calm.raw,Answer.f1.confused.raw,Answer.f1.disgusted.raw,Answer.f1.excited.raw,Answer.f1.frustrated.raw,Answer.f1.happy.raw,Answer.f1.nostalgic.raw,Answer.f1.proud.raw,Answer.f1.sad.raw,Answer.f1.satisfied.raw,Answer.f1.surprised.raw
Every day I spend about 5 to 10 minutes doing pushups burpies and planks and it makes me feel very fit,False,False,False,False,False,False,True,False,False,False,False,False,False,False
I saw my friend Nick yesterday. We played video games together. It was fun. I was happy.,False,False,False,False,False,False,False,False,True,False,False,False,False,False
I enjoy sleeping so much. It is so peaceful and relaxing.,False,False,False,True,False,False,False,False,False,False,False,False,True,False
"I had taken and participated in a new excercise class, that primarily would target the whole body in addition to cardiovascular excercise. It was a difficult experience, but I managed to perform all the excercises to a great ability, without feeling overtly exhausted or sore. Afterwards, I felt empowered and happy for participating in class, feeling motivated to pursue similar experiences in the future.",False,False,False,False,False,False,False,False,True,False,False,False,True,False
I was able to easily maintain my goal of 2 hours and 20 minutes of straight cardio for the first time.  I'm eager to expand my cardio to doing it 6 times a week.,False,False,False,False,False,False,False,False,False,False,True,False,False,False
I helped my daughter with her Spanish and English homework.  I have started working with her again.  I was happy to do this and proud as she is really trying!!,False,False,False,False,False,False,False,False,True,False,True,False,False,False
I cleaned my house pretty well and it felt great.,False,False,False,False,False,False,False,False,True,False,False,False,False,False
I had to finish a tough project at work. I was afraid I wouldn't get int done on time.,False,True,False,False,False,False,False,False,False,False,False,False,False,False
I had been having trouble sleeping for over a week.,False,False,False,False,False,False,False,True,False,False,False,False,False,False
"Once the day was over, I got to relax and watch some YouTube videos before going to bed.  Before that, I got to eat my favorite salsa with chips, which just put me in a happy mood to watch a great short documentary.  I'm looking forward to having good dreams inspired by the documentary now.",False,False,False,True,False,False,False,False,False,False,False,False,True,False
I got a bonus payment for december and i am very happy for that.,False,False,False,False,False,False,False,False,True,False,False,False,False,False
